date,city,state,latitude,longitude,temp_c,humidity_pct,rainfall_mm
2020-08-31,Jaipur,Rajasthan,26.9124,75.7873,25.96,86.06,3.75
2020-09-01,Jaipur,Rajasthan,26.9124,75.7873,26.76,83.17,2.2
2020-09-02,Jaipur,Rajasthan,26.9124,75.7873,27.19,79.73,0.71
2020-09-03,Jaipur,Rajasthan,26.9124,75.7873,27.22,82.89,10.45
2020-09-04,Jaipur,Rajasthan,26.9124,75.7873,27.5,85.96,6.21
2020-09-05,Jaipur,Rajasthan,26.9124,75.7873,26.83,87.59,5.31
2020-09-06,Jaipur,Rajasthan,26.9124,75.7873,27.3,80.57,0.56
2020-09-07,Jaipur,Rajasthan,26.9124,75.7873,27.77,80.45,22.0
2020-09-08,Jaipur,Rajasthan,26.9124,75.7873,28.34,75.95,3.55
2020-09-09,Jaipur,Rajasthan,26.9124,75.7873,28.3,75.75,1.18
2020-09-10,Jaipur,Rajasthan,26.9124,75.7873,28.91,70.05,0.0
2020-09-11,Jaipur,Rajasthan,26.9124,75.7873,29.22,69.02,0.0
2020-09-12,Jaipur,Rajasthan,26.9124,75.7873,28.93,69.77,0.0
2020-09-13,Jaipur,Rajasthan,26.9124,75.7873,28.71,67.64,0.0
2020-09-14,Jaipur,Rajasthan,26.9124,75.7873,28.73,64.96,0.0
2020-09-15,Jaipur,Rajasthan,26.9124,75.7873,29.35,65.66,0.0
2020-09-16,Jaipur,Rajasthan,26.9124,75.7873,29.27,62.55,0.0
2020-09-17,Jaipur,Rajasthan,26.9124,75.7873,29.63,68.75,0.0
2020-09-18,Jaipur,Rajasthan,26.9124,75.7873,29.22,72.13,0.0
2020-09-19,Jaipur,Rajasthan,26.9124,75.7873,28.21,67.95,0.07
2020-09-20,Jaipur,Rajasthan,26.9124,75.7873,28.88,63.56,0.0
2020-09-21,Jaipur,Rajasthan,26.9124,75.7873,28.73,58.59,0.0
2020-09-22,Jaipur,Rajasthan,26.9124,75.7873,28.47,62.58,0.0
2020-09-23,Jaipur,Rajasthan,26.9124,75.7873,29.68,67.23,0.09
2020-09-24,Jaipur,Rajasthan,26.9124,75.7873,30.38,58.77,0.02
2020-09-25,Jaipur,Rajasthan,26.9124,75.7873,29.62,57.14,0.0
2020-09-26,Jaipur,Rajasthan,26.9124,75.7873,28.06,65.16,2.31
2020-09-27,Jaipur,Rajasthan,26.9124,75.7873,27.26,66.23,1.46
2020-09-28,Jaipur,Rajasthan,26.9124,75.7873,28.78,56.36,0.05
2020-09-29,Jaipur,Rajasthan,26.9124,75.7873,28.93,50.8,0.0
2020-09-30,Jaipur,Rajasthan,26.9124,75.7873,28.55,47.45,0.0
2020-10-01,Jaipur,Rajasthan,26.9124,75.7873,27.83,49.13,0.0
2020-10-02,Jaipur,Rajasthan,26.9124,75.7873,26.77,41.25,0.0
2020-10-03,Jaipur,Rajasthan,26.9124,75.7873,27.06,42.88,0.0
2020-10-04,Jaipur,Rajasthan,26.9124,75.7873,26.75,41.45,0.0
2020-10-05,Jaipur,Rajasthan,26.9124,75.7873,27.25,33.94,0.0
2020-10-06,Jaipur,Rajasthan,26.9124,75.7873,27.86,35.73,0.0
2020-10-07,Jaipur,Rajasthan,26.9124,75.7873,27.46,37.14,0.0
2020-10-08,Jaipur,Rajasthan,26.9124,75.7873,26.85,35.29,0.0
2020-10-09,Jaipur,Rajasthan,26.9124,75.7873,27.39,36.91,0.0
2020-10-10,Jaipur,Rajasthan,26.9124,75.7873,27.1,38.73,0.0
2020-10-11,Jaipur,Rajasthan,26.9124,75.7873,27.3,32.83,0.0
2020-10-12,Jaipur,Rajasthan,26.9124,75.7873,27.18,32.47,0.0
2020-10-13,Jaipur,Rajasthan,26.9124,75.7873,26.1,35.46,0.0
2020-10-14,Jaipur,Rajasthan,26.9124,75.7873,26.46,39.22,0.0
2020-10-15,Jaipur,Rajasthan,26.9124,75.7873,26.75,43.75,0.0
2020-10-16,Jaipur,Rajasthan,26.9124,75.7873,27.12,38.93,0.0
2020-10-17,Jaipur,Rajasthan,26.9124,75.7873,27.46,42.57,0.0
2020-10-18,Jaipur,Rajasthan,26.9124,75.7873,27.66,40.28,0.01
2020-10-19,Jaipur,Rajasthan,26.9124,75.7873,25.95,38.89,0.27
2020-10-20,Jaipur,Rajasthan,26.9124,75.7873,26.72,31.16,0.0
2020-10-21,Jaipur,Rajasthan,26.9124,75.7873,26.62,38.25,0.09
2020-10-22,Jaipur,Rajasthan,26.9124,75.7873,26.38,40.03,0.07
2020-10-23,Jaipur,Rajasthan,26.9124,75.7873,25.74,36.53,0.0
2020-10-24,Jaipur,Rajasthan,26.9124,75.7873,25.06,33.93,0.0
2020-10-25,Jaipur,Rajasthan,26.9124,75.7873,24.89,31.49,0.0
2020-10-26,Jaipur,Rajasthan,26.9124,75.7873,24.38,33.0,0.0
2020-10-27,Jaipur,Rajasthan,26.9124,75.7873,22.39,28.09,0.0
2020-10-28,Jaipur,Rajasthan,26.9124,75.7873,23.13,24.53,0.0
2020-10-29,Jaipur,Rajasthan,26.9124,75.7873,22.19,28.7,0.0
2020-10-30,Jaipur,Rajasthan,26.9124,75.7873,22.2,26.81,0.0
2020-10-31,Jaipur,Rajasthan,26.9124,75.7873,21.91,27.26,0.0
2020-11-01,Jaipur,Rajasthan,26.9124,75.7873,21.51,24.16,0.0
2020-11-02,Jaipur,Rajasthan,26.9124,75.7873,22.31,21.62,0.0
2020-11-03,Jaipur,Rajasthan,26.9124,75.7873,22.57,21.0,0.0
2020-11-04,Jaipur,Rajasthan,26.9124,75.7873,22.79,20.57,0.0
2020-11-05,Jaipur,Rajasthan,26.9124,75.7873,23.13,20.98,0.0
2020-11-06,Jaipur,Rajasthan,26.9124,75.7873,22.66,22.4,0.0
2020-11-07,Jaipur,Rajasthan,26.9124,75.7873,22.86,22.7,0.0
2020-11-08,Jaipur,Rajasthan,26.9124,75.7873,22.17,25.36,0.0
2020-11-09,Jaipur,Rajasthan,26.9124,75.7873,20.78,27.52,0.0
2020-11-10,Jaipur,Rajasthan,26.9124,75.7873,20.12,32.14,0.0
2020-11-11,Jaipur,Rajasthan,26.9124,75.7873,18.93,36.65,0.0
2020-11-12,Jaipur,Rajasthan,26.9124,75.7873,19.7,40.63,0.0
2020-11-13,Jaipur,Rajasthan,26.9124,75.7873,20.91,41.36,0.0
2020-11-14,Jaipur,Rajasthan,26.9124,75.7873,21.64,41.27,0.0
2020-11-15,Jaipur,Rajasthan,26.9124,75.7873,21.94,61.83,5.82
2020-11-16,Jaipur,Rajasthan,26.9124,75.7873,21.4,65.98,0.31
2020-11-17,Jaipur,Rajasthan,26.9124,75.7873,19.04,63.72,0.0
2020-11-18,Jaipur,Rajasthan,26.9124,75.7873,19.16,52.33,0.0
2020-11-19,Jaipur,Rajasthan,26.9124,75.7873,18.37,46.59,0.0
2020-11-20,Jaipur,Rajasthan,26.9124,75.7873,17.01,33.17,0.0
2020-11-21,Jaipur,Rajasthan,26.9124,75.7873,16.51,37.13,0.0
2020-11-22,Jaipur,Rajasthan,26.9124,75.7873,17.83,30.62,0.0
2020-11-23,Jaipur,Rajasthan,26.9124,75.7873,17.33,32.99,0.0
2020-11-24,Jaipur,Rajasthan,26.9124,75.7873,17.53,37.23,0.0
2020-11-25,Jaipur,Rajasthan,26.9124,75.7873,18.47,38.19,2.04
2020-11-26,Jaipur,Rajasthan,26.9124,75.7873,16.78,47.2,0.61
2020-11-27,Jaipur,Rajasthan,26.9124,75.7873,16.34,47.68,0.0
2020-11-28,Jaipur,Rajasthan,26.9124,75.7873,16.86,41.58,0.0
2020-11-29,Jaipur,Rajasthan,26.9124,75.7873,18.95,30.78,0.0
2020-11-30,Jaipur,Rajasthan,26.9124,75.7873,19.4,31.56,0.0
2020-12-01,Jaipur,Rajasthan,26.9124,75.7873,19.6,26.36,0.0
2020-12-02,Jaipur,Rajasthan,26.9124,75.7873,20.21,28.62,0.0
2020-12-03,Jaipur,Rajasthan,26.9124,75.7873,21.36,25.69,0.0
2020-12-04,Jaipur,Rajasthan,26.9124,75.7873,21.84,24.46,0.0
2020-12-05,Jaipur,Rajasthan,26.9124,75.7873,21.41,27.87,0.0
2020-12-06,Jaipur,Rajasthan,26.9124,75.7873,21.09,32.41,0.0
2020-12-07,Jaipur,Rajasthan,26.9124,75.7873,20.42,32.26,0.0
2020-12-08,Jaipur,Rajasthan,26.9124,75.7873,20.38,37.47,0.0
2020-12-09,Jaipur,Rajasthan,26.9124,75.7873,21.29,41.38,0.0
2020-12-10,Jaipur,Rajasthan,26.9124,75.7873,20.73,42.91,0.0
2020-12-11,Jaipur,Rajasthan,26.9124,75.7873,19.82,52.1,0.0
2020-12-12,Jaipur,Rajasthan,26.9124,75.7873,18.54,62.31,0.0
2020-12-13,Jaipur,Rajasthan,26.9124,75.7873,16.03,51.74,0.0
2020-12-14,Jaipur,Rajasthan,26.9124,75.7873,15.04,41.45,0.0
2020-12-15,Jaipur,Rajasthan,26.9124,75.7873,13.86,39.74,0.0
2020-12-16,Jaipur,Rajasthan,26.9124,75.7873,13.6,40.24,0.0
2020-12-17,Jaipur,Rajasthan,26.9124,75.7873,11.42,29.86,0.0
2020-12-18,Jaipur,Rajasthan,26.9124,75.7873,12.09,28.82,0.0
2020-12-19,Jaipur,Rajasthan,26.9124,75.7873,14.55,26.1,0.0
2020-12-20,Jaipur,Rajasthan,26.9124,75.7873,16.48,26.11,0.0
2020-12-21,Jaipur,Rajasthan,26.9124,75.7873,16.5,28.15,0.0
2020-12-22,Jaipur,Rajasthan,26.9124,75.7873,17.2,25.7,0.0
2020-12-23,Jaipur,Rajasthan,26.9124,75.7873,15.53,29.37,0.0
2020-12-24,Jaipur,Rajasthan,26.9124,75.7873,15.01,35.28,0.0
2020-12-25,Jaipur,Rajasthan,26.9124,75.7873,15.53,32.43,0.0
2020-12-26,Jaipur,Rajasthan,26.9124,75.7873,15.97,33.06,0.0
2020-12-27,Jaipur,Rajasthan,26.9124,75.7873,15.47,36.34,0.0
2020-12-28,Jaipur,Rajasthan,26.9124,75.7873,11.26,23.27,0.0
2020-12-29,Jaipur,Rajasthan,26.9124,75.7873,11.4,32.34,0.0
2020-12-30,Jaipur,Rajasthan,26.9124,75.7873,10.94,38.28,0.0
2020-12-31,Jaipur,Rajasthan,26.9124,75.7873,11.67,32.86,0.0
2021-01-01,Jaipur,Rajasthan,26.9124,75.7873,13.33,37.33,0.0
2021-01-02,Jaipur,Rajasthan,26.9124,75.7873,16.19,63.5,0.68
2021-01-03,Jaipur,Rajasthan,26.9124,75.7873,17.59,69.35,1.35
2021-01-04,Jaipur,Rajasthan,26.9124,75.7873,15.98,85.97,12.29
2021-01-05,Jaipur,Rajasthan,26.9124,75.7873,17.02,81.4,8.67
2021-01-06,Jaipur,Rajasthan,26.9124,75.7873,14.67,72.08,0.07
2021-01-07,Jaipur,Rajasthan,26.9124,75.7873,14.23,68.8,0.03
2021-01-08,Jaipur,Rajasthan,26.9124,75.7873,14.15,77.5,0.2
2021-01-09,Jaipur,Rajasthan,26.9124,75.7873,14.9,78.74,0.13
2021-01-10,Jaipur,Rajasthan,26.9124,75.7873,13.81,58.94,0.0
2021-01-11,Jaipur,Rajasthan,26.9124,75.7873,12.46,45.84,0.0
2021-01-12,Jaipur,Rajasthan,26.9124,75.7873,13.07,39.74,0.0
2021-01-13,Jaipur,Rajasthan,26.9124,75.7873,14.26,32.08,0.0
2021-01-14,Jaipur,Rajasthan,26.9124,75.7873,15.65,31.33,0.0
2021-01-15,Jaipur,Rajasthan,26.9124,75.7873,16.05,32.08,0.0
2021-01-16,Jaipur,Rajasthan,26.9124,75.7873,15.76,34.99,0.0
2021-01-17,Jaipur,Rajasthan,26.9124,75.7873,14.42,42.02,0.0
2021-01-18,Jaipur,Rajasthan,26.9124,75.7873,15.27,47.0,0.0
2021-01-19,Jaipur,Rajasthan,26.9124,75.7873,15.01,48.2,0.0
2021-01-20,Jaipur,Rajasthan,26.9124,75.7873,15.23,45.49,0.0
2021-01-21,Jaipur,Rajasthan,26.9124,75.7873,15.99,37.24,0.0
2021-01-22,Jaipur,Rajasthan,26.9124,75.7873,16.32,38.81,0.0
2021-01-23,Jaipur,Rajasthan,26.9124,75.7873,15.94,41.58,0.0
2021-01-24,Jaipur,Rajasthan,26.9124,75.7873,12.22,38.98,0.0
2021-01-25,Jaipur,Rajasthan,26.9124,75.7873,11.37,46.75,0.0
2021-01-26,Jaipur,Rajasthan,26.9124,75.7873,12.18,41.72,0.0
2021-01-27,Jaipur,Rajasthan,26.9124,75.7873,13.46,41.29,0.0
2021-01-28,Jaipur,Rajasthan,26.9124,75.7873,13.41,38.95,0.0
2021-01-29,Jaipur,Rajasthan,26.9124,75.7873,13.21,32.51,0.0
2021-01-30,Jaipur,Rajasthan,26.9124,75.7873,14.59,26.78,0.0
2021-01-31,Jaipur,Rajasthan,26.9124,75.7873,16.54,25.21,0.0
2021-02-01,Jaipur,Rajasthan,26.9124,75.7873,18.08,22.83,0.0
2021-02-02,Jaipur,Rajasthan,26.9124,75.7873,18.33,26.16,0.0
2021-02-03,Jaipur,Rajasthan,26.9124,75.7873,18.93,31.13,0.0
2021-02-04,Jaipur,Rajasthan,26.9124,75.7873,18.15,32.12,0.01
2021-02-05,Jaipur,Rajasthan,26.9124,75.7873,15.27,48.62,0.0
2021-02-06,Jaipur,Rajasthan,26.9124,75.7873,15.01,38.03,0.0
2021-02-07,Jaipur,Rajasthan,26.9124,75.7873,16.4,34.59,0.0
2021-02-08,Jaipur,Rajasthan,26.9124,75.7873,18.18,31.94,0.0
2021-02-09,Jaipur,Rajasthan,26.9124,75.7873,19.82,26.98,0.0
2021-02-10,Jaipur,Rajasthan,26.9124,75.7873,20.15,23.44,0.0
2021-02-11,Jaipur,Rajasthan,26.9124,75.7873,19.07,28.83,0.0
2021-02-12,Jaipur,Rajasthan,26.9124,75.7873,18.89,31.57,0.0
2021-02-13,Jaipur,Rajasthan,26.9124,75.7873,19.65,27.47,0.0
2021-02-14,Jaipur,Rajasthan,26.9124,75.7873,19.79,28.09,0.0
2021-02-15,Jaipur,Rajasthan,26.9124,75.7873,20.26,29.14,0.0
2021-02-16,Jaipur,Rajasthan,26.9124,75.7873,20.94,28.42,0.0
2021-02-17,Jaipur,Rajasthan,26.9124,75.7873,20.32,27.83,0.0
2021-02-18,Jaipur,Rajasthan,26.9124,75.7873,19.36,28.18,0.0
2021-02-19,Jaipur,Rajasthan,26.9124,75.7873,19.33,24.98,0.0
2021-02-20,Jaipur,Rajasthan,26.9124,75.7873,19.76,23.39,0.0
2021-02-21,Jaipur,Rajasthan,26.9124,75.7873,20.72,19.31,0.0
2021-02-22,Jaipur,Rajasthan,26.9124,75.7873,22.87,18.14,0.0
2021-02-23,Jaipur,Rajasthan,26.9124,75.7873,24.21,15.47,0.0
2021-02-24,Jaipur,Rajasthan,26.9124,75.7873,24.78,18.13,0.0
2021-02-25,Jaipur,Rajasthan,26.9124,75.7873,23.86,24.04,0.0
2021-02-26,Jaipur,Rajasthan,26.9124,75.7873,25.1,26.0,0.0
2021-02-27,Jaipur,Rajasthan,26.9124,75.7873,25.61,28.34,0.0
2021-02-28,Jaipur,Rajasthan,26.9124,75.7873,23.25,23.1,0.0
2021-03-01,Jaipur,Rajasthan,26.9124,75.7873,22.19,16.2,0.0
2021-03-02,Jaipur,Rajasthan,26.9124,75.7873,21.52,19.1,0.0
2021-03-03,Jaipur,Rajasthan,26.9124,75.7873,24.59,13.64,0.0
2021-03-04,Jaipur,Rajasthan,26.9124,75.7873,25.38,12.91,0.0
2021-03-05,Jaipur,Rajasthan,26.9124,75.7873,23.76,15.34,0.0
2021-03-06,Jaipur,Rajasthan,26.9124,75.7873,26.22,16.28,0.0
2021-03-07,Jaipur,Rajasthan,26.9124,75.7873,26.75,23.49,0.0
2021-03-08,Jaipur,Rajasthan,26.9124,75.7873,27.38,27.63,0.0
2021-03-09,Jaipur,Rajasthan,26.9124,75.7873,26.56,26.44,0.26
2021-03-10,Jaipur,Rajasthan,26.9124,75.7873,25.69,30.9,0.29
2021-03-11,Jaipur,Rajasthan,26.9124,75.7873,26.51,25.83,0.0
2021-03-12,Jaipur,Rajasthan,26.9124,75.7873,25.83,35.03,2.22
2021-03-13,Jaipur,Rajasthan,26.9124,75.7873,24.67,47.23,0.02
2021-03-14,Jaipur,Rajasthan,26.9124,75.7873,26.21,35.37,0.0
2021-03-15,Jaipur,Rajasthan,26.9124,75.7873,25.56,32.37,0.0
2021-03-16,Jaipur,Rajasthan,26.9124,75.7873,26.68,24.55,0.0
2021-03-17,Jaipur,Rajasthan,26.9124,75.7873,27.1,25.22,0.0
2021-03-18,Jaipur,Rajasthan,26.9124,75.7873,27.69,27.03,0.07
2021-03-19,Jaipur,Rajasthan,26.9124,75.7873,27.72,30.72,0.29
2021-03-20,Jaipur,Rajasthan,26.9124,75.7873,27.48,21.88,0.0
2021-03-21,Jaipur,Rajasthan,26.9124,75.7873,27.9,21.23,0.0
2021-03-22,Jaipur,Rajasthan,26.9124,75.7873,28.71,23.02,0.54
2021-03-23,Jaipur,Rajasthan,26.9124,75.7873,27.96,26.35,0.08
2021-03-24,Jaipur,Rajasthan,26.9124,75.7873,25.36,28.24,2.27
2021-03-25,Jaipur,Rajasthan,26.9124,75.7873,24.09,25.25,0.0
2021-03-26,Jaipur,Rajasthan,26.9124,75.7873,25.33,29.26,0.08
2021-03-27,Jaipur,Rajasthan,26.9124,75.7873,28.32,23.8,0.0
2021-03-28,Jaipur,Rajasthan,26.9124,75.7873,29.43,19.36,0.0
2021-03-29,Jaipur,Rajasthan,26.9124,75.7873,31.12,16.25,0.0
2021-03-30,Jaipur,Rajasthan,26.9124,75.7873,29.82,17.77,0.0
2021-03-31,Jaipur,Rajasthan,26.9124,75.7873,27.74,12.08,0.0
2021-04-01,Jaipur,Rajasthan,26.9124,75.7873,27.11,8.57,0.0
2021-04-02,Jaipur,Rajasthan,26.9124,75.7873,27.06,8.47,0.0
2021-04-03,Jaipur,Rajasthan,26.9124,75.7873,27.37,9.44,0.0
2021-04-04,Jaipur,Rajasthan,26.9124,75.7873,29.08,8.19,0.0
2021-04-05,Jaipur,Rajasthan,26.9124,75.7873,30.7,13.23,0.0
2021-04-06,Jaipur,Rajasthan,26.9124,75.7873,31.83,17.36,0.0
2021-04-07,Jaipur,Rajasthan,26.9124,75.7873,29.6,28.41,0.0
2021-04-08,Jaipur,Rajasthan,26.9124,75.7873,28.12,12.5,0.0
2021-04-09,Jaipur,Rajasthan,26.9124,75.7873,27.95,12.16,0.0
2021-04-10,Jaipur,Rajasthan,26.9124,75.7873,29.06,11.69,0.0
2021-04-11,Jaipur,Rajasthan,26.9124,75.7873,30.07,11.71,0.0
2021-04-12,Jaipur,Rajasthan,26.9124,75.7873,31.13,10.89,0.0
2021-04-13,Jaipur,Rajasthan,26.9124,75.7873,31.06,13.26,0.0
2021-04-14,Jaipur,Rajasthan,26.9124,75.7873,32.19,14.88,0.0
2021-04-15,Jaipur,Rajasthan,26.9124,75.7873,31.18,14.13,0.0
2021-04-16,Jaipur,Rajasthan,26.9124,75.7873,31.1,23.99,1.33
2021-04-17,Jaipur,Rajasthan,26.9124,75.7873,28.77,31.91,0.02
2021-04-18,Jaipur,Rajasthan,26.9124,75.7873,29.89,24.28,0.0
2021-04-19,Jaipur,Rajasthan,26.9124,75.7873,31.39,16.99,0.0
2021-04-20,Jaipur,Rajasthan,26.9124,75.7873,29.47,23.26,0.54
2021-04-21,Jaipur,Rajasthan,26.9124,75.7873,26.76,33.2,0.01
2021-04-22,Jaipur,Rajasthan,26.9124,75.7873,28.31,26.25,0.01
2021-04-23,Jaipur,Rajasthan,26.9124,75.7873,29.56,22.22,0.0
2021-04-24,Jaipur,Rajasthan,26.9124,75.7873,27.73,24.03,0.0
2021-04-25,Jaipur,Rajasthan,26.9124,75.7873,28.94,13.64,0.0
2021-04-26,Jaipur,Rajasthan,26.9124,75.7873,31.59,9.7,0.0
2021-04-27,Jaipur,Rajasthan,26.9124,75.7873,33.52,9.93,0.0
2021-04-28,Jaipur,Rajasthan,26.9124,75.7873,33.38,8.61,0.0
2021-04-29,Jaipur,Rajasthan,26.9124,75.7873,34.42,11.76,0.0
2021-04-30,Jaipur,Rajasthan,26.9124,75.7873,33.63,16.66,0.16
2021-05-01,Jaipur,Rajasthan,26.9124,75.7873,33.41,18.96,0.04
2021-05-02,Jaipur,Rajasthan,26.9124,75.7873,31.69,27.64,0.03
2021-05-03,Jaipur,Rajasthan,26.9124,75.7873,32.31,23.63,0.0
2021-05-04,Jaipur,Rajasthan,26.9124,75.7873,32.51,20.96,0.0
2021-05-05,Jaipur,Rajasthan,26.9124,75.7873,33.13,23.88,0.01
2021-05-06,Jaipur,Rajasthan,26.9124,75.7873,33.69,22.11,1.08
2021-05-07,Jaipur,Rajasthan,26.9124,75.7873,32.77,25.31,0.05
2021-05-08,Jaipur,Rajasthan,26.9124,75.7873,33.37,24.61,0.01
2021-05-09,Jaipur,Rajasthan,26.9124,75.7873,34.16,22.34,0.01
2021-05-10,Jaipur,Rajasthan,26.9124,75.7873,34.57,22.27,0.59
2021-05-11,Jaipur,Rajasthan,26.9124,75.7873,34.04,24.12,0.39
2021-05-12,Jaipur,Rajasthan,26.9124,75.7873,33.11,31.88,0.79
2021-05-13,Jaipur,Rajasthan,26.9124,75.7873,31.08,38.4,0.18
2021-05-14,Jaipur,Rajasthan,26.9124,75.7873,33.29,31.12,0.05
2021-05-15,Jaipur,Rajasthan,26.9124,75.7873,32.52,33.59,0.41
2021-05-16,Jaipur,Rajasthan,26.9124,75.7873,33.65,32.61,0.18
2021-05-17,Jaipur,Rajasthan,26.9124,75.7873,30.07,37.83,2.6
2021-05-18,Jaipur,Rajasthan,26.9124,75.7873,26.17,56.34,3.76
2021-05-19,Jaipur,Rajasthan,26.9124,75.7873,23.98,81.02,70.55
2021-05-20,Jaipur,Rajasthan,26.9124,75.7873,27.73,56.78,0.33
2021-05-21,Jaipur,Rajasthan,26.9124,75.7873,29.79,49.85,1.37
2021-05-22,Jaipur,Rajasthan,26.9124,75.7873,30.15,50.27,1.13
2021-05-23,Jaipur,Rajasthan,26.9124,75.7873,28.75,51.75,0.39
2021-05-24,Jaipur,Rajasthan,26.9124,75.7873,29.62,39.74,0.0
2021-05-25,Jaipur,Rajasthan,26.9124,75.7873,32.1,34.44,0.0
2021-05-26,Jaipur,Rajasthan,26.9124,75.7873,33.14,38.4,0.0
2021-05-27,Jaipur,Rajasthan,26.9124,75.7873,34.41,38.71,0.17
2021-05-28,Jaipur,Rajasthan,26.9124,75.7873,34.67,40.07,0.48
2021-05-29,Jaipur,Rajasthan,26.9124,75.7873,34.04,44.33,2.38
2021-05-30,Jaipur,Rajasthan,26.9124,75.7873,33.17,44.94,1.65
2021-05-31,Jaipur,Rajasthan,26.9124,75.7873,34.17,42.77,0.24
2021-06-01,Jaipur,Rajasthan,26.9124,75.7873,31.96,48.77,4.15
2021-06-02,Jaipur,Rajasthan,26.9124,75.7873,31.17,54.85,3.91
2021-06-03,Jaipur,Rajasthan,26.9124,75.7873,29.42,60.02,2.02
2021-06-04,Jaipur,Rajasthan,26.9124,75.7873,32.79,43.54,0.04
2021-06-05,Jaipur,Rajasthan,26.9124,75.7873,33.2,46.07,1.38
2021-06-06,Jaipur,Rajasthan,26.9124,75.7873,32.01,50.14,0.41
2021-06-07,Jaipur,Rajasthan,26.9124,75.7873,34.35,44.16,0.0
2021-06-08,Jaipur,Rajasthan,26.9124,75.7873,34.7,41.3,0.0
2021-06-09,Jaipur,Rajasthan,26.9124,75.7873,34.32,41.98,0.0
2021-06-10,Jaipur,Rajasthan,26.9124,75.7873,34.47,43.18,0.05
2021-06-11,Jaipur,Rajasthan,26.9124,75.7873,34.58,41.7,0.0
2021-06-12,Jaipur,Rajasthan,26.9124,75.7873,35.53,41.47,0.55
2021-06-13,Jaipur,Rajasthan,26.9124,75.7873,33.36,54.18,1.35
2021-06-14,Jaipur,Rajasthan,26.9124,75.7873,33.51,53.27,5.52
2021-06-15,Jaipur,Rajasthan,26.9124,75.7873,32.85,54.29,2.45
2021-06-16,Jaipur,Rajasthan,26.9124,75.7873,31.74,55.05,1.43
2021-06-17,Jaipur,Rajasthan,26.9124,75.7873,32.71,44.01,0.04
2021-06-18,Jaipur,Rajasthan,26.9124,75.7873,32.76,41.43,0.1
2021-06-19,Jaipur,Rajasthan,26.9124,75.7873,32.55,44.33,0.62
2021-06-20,Jaipur,Rajasthan,26.9124,75.7873,32.32,49.42,2.1
2021-06-21,Jaipur,Rajasthan,26.9124,75.7873,33.2,45.23,0.03
2021-06-22,Jaipur,Rajasthan,26.9124,75.7873,33.88,44.26,1.35
2021-06-23,Jaipur,Rajasthan,26.9124,75.7873,34.54,44.01,2.71
2021-06-24,Jaipur,Rajasthan,26.9124,75.7873,34.14,45.63,1.16
2021-06-25,Jaipur,Rajasthan,26.9124,75.7873,33.14,50.42,5.07
2021-06-26,Jaipur,Rajasthan,26.9124,75.7873,32.87,47.58,0.17
2021-06-27,Jaipur,Rajasthan,26.9124,75.7873,35.14,38.49,0.46
2021-06-28,Jaipur,Rajasthan,26.9124,75.7873,35.56,32.05,0.0
2021-06-29,Jaipur,Rajasthan,26.9124,75.7873,36.01,31.67,0.1
2021-06-30,Jaipur,Rajasthan,26.9124,75.7873,35.94,36.96,0.12
2021-07-01,Jaipur,Rajasthan,26.9124,75.7873,35.37,40.49,0.0
2021-07-02,Jaipur,Rajasthan,26.9124,75.7873,34.78,43.98,1.08
2021-07-03,Jaipur,Rajasthan,26.9124,75.7873,33.36,46.15,0.29
2021-07-04,Jaipur,Rajasthan,26.9124,75.7873,34.18,45.4,0.91
2021-07-05,Jaipur,Rajasthan,26.9124,75.7873,34.56,44.33,2.89
2021-07-06,Jaipur,Rajasthan,26.9124,75.7873,34.16,44.99,1.21
2021-07-07,Jaipur,Rajasthan,26.9124,75.7873,35.6,38.35,0.22
2021-07-08,Jaipur,Rajasthan,26.9124,75.7873,35.73,37.49,1.71
2021-07-09,Jaipur,Rajasthan,26.9124,75.7873,34.04,45.55,0.65
2021-07-10,Jaipur,Rajasthan,26.9124,75.7873,34.41,48.35,6.74
2021-07-11,Jaipur,Rajasthan,26.9124,75.7873,31.51,63.73,22.5
2021-07-12,Jaipur,Rajasthan,26.9124,75.7873,29.91,72.26,9.05
2021-07-13,Jaipur,Rajasthan,26.9124,75.7873,31.99,60.17,0.8
2021-07-14,Jaipur,Rajasthan,26.9124,75.7873,30.61,66.26,11.1
2021-07-15,Jaipur,Rajasthan,26.9124,75.7873,32.2,60.13,2.16
2021-07-16,Jaipur,Rajasthan,26.9124,75.7873,33.93,53.29,1.05
2021-07-17,Jaipur,Rajasthan,26.9124,75.7873,34.15,56.78,4.64
2021-07-18,Jaipur,Rajasthan,26.9124,75.7873,31.11,73.34,22.54
2021-07-19,Jaipur,Rajasthan,26.9124,75.7873,28.74,80.13,25.15
2021-07-20,Jaipur,Rajasthan,26.9124,75.7873,30.17,71.13,0.71
2021-07-21,Jaipur,Rajasthan,26.9124,75.7873,30.4,67.3,0.27
2021-07-22,Jaipur,Rajasthan,26.9124,75.7873,31.14,66.73,4.42
2021-07-23,Jaipur,Rajasthan,26.9124,75.7873,28.78,82.31,12.25
2021-07-24,Jaipur,Rajasthan,26.9124,75.7873,29.8,74.1,1.23
2021-07-25,Jaipur,Rajasthan,26.9124,75.7873,31.02,70.59,0.66
2021-07-26,Jaipur,Rajasthan,26.9124,75.7873,29.49,77.85,16.56
2021-07-27,Jaipur,Rajasthan,26.9124,75.7873,27.91,77.85,16.4
2021-07-28,Jaipur,Rajasthan,26.9124,75.7873,27.9,80.88,5.61
