image_path,label,label_index,crop,disease,dataset,split
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (4).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (109).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (116).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (64).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (19).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (26).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (103).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (17).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (17).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (36).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (87).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (69).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (13).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (59).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (83).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (16).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (77).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (33).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (37).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Strawberry_leaf\plantdoc_Strawberry leaf (74).jpg,Strawberry___Leaf,71,Strawberry,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (57).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (17).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (39).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (72).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (27).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (52).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (1).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (54).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (10).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (8).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (2).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Early_blight_leaf\plantdoc_Tomato Early blight leaf (49).jpg,Tomato___Early_Blight,74,Tomato,Early_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (8).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (6).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (17).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (1).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (19).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (13).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (18).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (22).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (37).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (34).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (41).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf\plantdoc_Tomato leaf (53).jpg,Tomato___Leaf,77,Tomato,Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (92).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (72).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (70).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (18).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (6).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (73).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (90).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (20).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (29).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (47).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (8).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_bacterial_spot\plantdoc_Tomato leaf bacterial spot (93).jpg,Tomato___Bacterial_Spot,73,Tomato,Bacterial_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (23).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (45).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (52).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (60).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (88).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (54).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (55).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (6).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (2).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (57).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (92).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_late_blight\plantdoc_Tomato leaf late blight (69).jpg,Tomato___Late_Blight,76,Tomato,Late_Blight,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (39).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (8).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (1).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (23).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (44).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (26).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (24).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (16).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (14).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (25).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (5).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_mosaic_virus\plantdoc_Tomato leaf mosaic virus (7).jpg,Tomato___Mosaic_Virus,82,Tomato,Mosaic_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (67).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (43).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (16).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (13).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (15).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (30).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (38).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (68).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (9).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (3).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (49).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_leaf_yellow_virus\plantdoc_Tomato leaf yellow virus (22).jpg,Tomato___Leaf_Yellow_Virus,80,Tomato,Leaf_Yellow_Virus,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (52).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (33).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (7).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (16).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (85).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (34).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (55).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (25).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (63).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (67).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (40).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_mold_leaf\plantdoc_Tomato mold leaf (6).jpg,Tomato___Mold_Leaf,81,Tomato,Mold_Leaf,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Septoria_leaf_spot\plantdoc_Tomato Septoria leaf spot (35).jpg,Tomato___Septoria_Leaf_Spot,83,Tomato,Septoria_Leaf_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Septoria_leaf_spot\plantdoc_Tomato Septoria leaf spot (54).jpg,Tomato___Septoria_Leaf_Spot,83,Tomato,Septoria_Leaf_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Septoria_leaf_spot\plantdoc_Tomato Septoria leaf spot (113).jpg,Tomato___Septoria_Leaf_Spot,83,Tomato,Septoria_Leaf_Spot,unified_dataset_smoke,train
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\train\Tomato_Septoria_leaf_spot\plantdoc_Tomato Septoria leaf spot (124).jpg,Tomato___Septoria_Leaf_Spot,83,Tomato,Septoria_Leaf_Spot,unified_dataset_smoke,train
